stock_code,description,revenue,quantity,orders,customers
16008,SMALL FOLDING SCISSOR(POINTED EDGE),422.96,3141,85,64
21729,SMALL MARAKESH METAL  LANTERN ,422.9,124,30,19
22446,PIN CUSHION RUSSIAN DOLL PINK,422.45000000000005,122,34,24
22840,"CAKE TIN, ROUND, VINTAGE RED,CREAM",421.05,59,10,10
20662,FIRST CLASS HOLIDAY PURSE ,420.33000000000004,428,50,23
46126A,ELVIS WALLHANGING / CURTAIN,419.99,317,48,23
84967C,GREEN KASHMIRI OCCASIONAL TABLE,419.85,9,4,3
47579,TEA TIME BREAKFAST BASKET,418.77000000000004,184,56,37
22032,BOTANICAL LILY GREETING CARD,418.12,980,111,64
20851,ZINC HEART LATTICE TRAY OVAL ,417.67,333,29,22
84532B,FAIRY CAKES RECTANGLUAR BOXES,417.58,54,31,21
37482P,CUBIC MUG PINK POLKA DOT,416.71,118,27,17
35240,ENAMEL BLUE RIM OVAL TRAY SET/2,416.01,49,39,35
90201B,BLACK ENAMEL FLOWER RING,415.96000000000004,141,57,14
85014b,RED RETROSPOT UMBRELLA,414.82000000000005,33,30,0
84529C,YELLOW KNITTED KIDS RUCKSACK,414.74,78,37,9
84997b,RED 3 PIECE MINI DOTS CUTLERY SET,414.18,49,7,0
72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,413.8,204,9,6
22395,PAPERWEIGHT VINTAGE PAISLEY,413.76,234,53,31
84007,MAGIC GARDEN MOUNT FUJI,413.12,157,39,30
85112,S/3 TEAR DROP CUT GLASS DECORATION,412.77,465,34,20
21336,GOLD WASHBAG,412.29,958,45,13
85230G,ORANGE VOTIVE CANDLE,411.84,1632,47,32
84884a,ANT WHITE WIRE HEART SPIRAL,410.89,49,35,0
21520,BOOZE & WOMEN GREETING CARD ,410.79,955,109,61
21341,KASBAH LANTERN WITH GLASS ,410.64000000000004,72,29,15
90149,SILVER FLOWR PINK SHELL NECKLACE,410.26000000000005,62,9,6
84509B,FAIRY CAKE PLACEMATS,409.94,107,28,20
16169F,WRAP BLIZZARD,409.5,975,34,34
84595B,LARGE TRIFLE DESIGN L BLUE BOWL,408.9,230,16,13
22786,PILLOWCUSHION COVER PINK UNION JACK,408.83000000000004,67,22,17
21252,SET OF MEADOW  FLOWER STICKERS,408.66,168,22,14
84422,PINK/BLUE DISC/MIRROR STRING,408.38,733,40,19
22324,BAG FOR CHILDREN VINTAGE BLUE ,408.0,96,1,1
22323,BAG FOR CHILDREN VINTAGE PINK ,408.0,96,1,1
72780,BLACK SILOUETTE CANDLE PLATE,407.98,502,45,36
22776,"CAKESTAND, 3 TIER, LOVEHEART",405.5,46,7,7
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,404.27,107,78,8
23415,HOME SWEET HOME HOOK,403.92999999999995,323,48,42
84984A,GREEN PEONY CUSHION COVER,403.75,255,12,8
82076,BEECH WOOD PHOTO FRAME ,403.64,290,19,5
90206C,CRYSTAL DIAMANTE STAR BROOCH,402.61,80,57,9
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,401.85,183,11,9
84932B,SMALL PINK PEONY FOLDING STOOL,401.3,189,17,17
45016,DECORATIVE NET CANOPY LEOPARD,401.23,95,26,8
22134,MINI LADLE LOVE HEART RED ,401.18,865,153,28
23339,EGG FRYING PAN BLUE ,400.84000000000003,173,76,43
23576,SNACK TRAY RED VINTAGE DOILY,400.03999999999996,198,37,28
23429,RED RETRO KITCHEN WALL CLOCK,400.01,47,23,19
72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,399.38,90,38,29
21698,MOCK LOBSTER FRIDGE MAGNET,399.01,530,112,38
20889,JARDIN DE FEMME SCENTED CANDLE,398.03999999999996,657,13,12
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,396.38000000000005,218,18,15
21025,SPACE FROG,396.12,300,81,30
90120A,PINK MURANO TWIST BRACELET,395.68,93,41,14
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,395.11,129,30,20
84726,LILLIES CANVAS PICTURE,394.84999999999997,233,5,4
84873A,FUNKY FLOWER PICNIC BAG FOR 4,394.15,32,16,5
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,392.53,148,39,13
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,392.52000000000004,190,28,22
90201D,GREEN ENAMEL FLOWER RING,391.37,133,57,12
90124B,BLUE MURANO TWIST NECKLACE,391.18,39,30,11
84711A,SILVER OVAL SHAPE TRINKET BOX,390.95,42,24,13
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,390.78,42,24,18
84673B,BLUE FLY SWAT,390.66,502,134,65
37444A,YELLOW BREAKFAST CUP AND SAUCER,390.44,1400,45,17
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,390.15,43,31,12
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,389.79,411,17,16
16044,POP-ART FLUORESCENT PENS,389.22,6193,3,2
23337,EGG FRYING PAN MINT ,388.75,180,69,49
23150,IVORY SWEETHEART SOAP DISH,388.26000000000005,147,50,33
23039,T-LIGHT HOLDER SILVER HEART HANDLE,388.01,193,29,22
84497,BUTTONS AND STRIPES NOTEBOOK ,387.13,97,37,29
23103,BELL HEART DECORATION,387.0,252,9,9
90180A,BLACK+WHITE NECKLACE W TASSEL,386.69,43,29,18
90158,ST TROPEZ NECKLACE,386.32,77,63,11
85007,SET OF 3 VINTAGE TEA TIME BOXES,385.67,140,22,16
84081,WHITE CERAMIC PARTY SET (5PCS),385.05,99,21,15
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,384.45,233,75,57
16202B,PASTEL BLUE PHOTO ALBUM ,384.08,567,26,13
22698,TEACUP AND SAUCER REGENCY PINK,384.0,144,9,9
22838,"CAKE TIN, 3 TIER RED/IVORY",383.4,28,8,8
16162L,THE KING GIFT BAG,383.23,4357,31,16
84509c,SET OF 4 POLKADOT PLACEMATS ,383.18,51,32,0
23116,VEGETABLE GARDEN CHOPPING BOARD,382.44,76,22,17
71053,WHITE MOROCCAN METAL LANTERN,381.54999999999995,69,26,9
90035B,"PEARL & SHELL 42""NECKL. PINK",380.89,43,4,4
72801E,S/4 FESTIVE GREEN DINNER CANDLES,380.84,718,22,17
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,380.82,42,25,11
72750B,"F.FAIRY S/3 CANDLE/GLASS,LAVENDER",380.35,193,9,8
85097B,BLUE ROCKING SINGING CANARY,378.57,94,45,27
84292,ROSE PINK METAL FOLDING CHAIR,378.03000000000003,43,15,11
84533B,FAIRY CAKES ROUND NESTING BOXES,377.93,59,24,17
21243,PINK POLKADOT PLATE ,377.56,220,25,18
20976,12 PENCILS SMALL TUBE POSY,376.34000000000003,549,76,51
47562,ENGLISH ROSE IRONING BOARD COVER,375.8,100,43,17
23396,LA JARDIN BOTANIQUE CUSHION COVER,375.53,87,28,23
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,375.51,1062,102,58
23459,DOLLY CABINET 2 DRAWERS ,375.0,30,21,19
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,374.1,233,34,17
23128,DOLLCRAFT BOY JEAN-PAUL ,373.9,82,12,12
23045,PAPER LANTERN 5 POINT STAR MOON ,373.48,88,21,17
84741C,CITRUS GARLAND FELT FLOWERS ,372.14,185,51,42
84877D,BLUE ROUND COMPACT MIRROR,371.84999999999997,160,43,14
84429A,MEDIUM PINK BUDDHA HEAD ,371.78000000000003,109,42,22
22511,DOORSTOP RUSSIAN DOLL RETROSPOT,371.1,102,36,31
90201A,PURPLE ENAMEL FLOWER RING,371.04,126,55,16
90134,OLD ROSE COMBO BEAD NECKLACE,370.92,126,96,2
22559,SEASIDE FRISBEE ,370.54,308,26,21
79191B,RETRO PLASTIC POLKA TRAY,370.16999999999996,447,75,47
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,369.78000000000003,840,21,13
20652,BLUE POLKADOT LUGGAGE TAG ,369.39,284,94,34
90082B,DIAMANTE BOW BROOCH RED COLOUR,368.29999999999995,58,25,18
20906,VINTAGE NOTEBOOK BEAUTY GIRL,368.24,101,47,25
47503G,ASS FLORAL PRINT TAPE MEASURE,367.36,284,35,21
23575,SNACK TRAY PAISLEY PARK,367.34999999999997,179,32,22
35915A,CREAM KNITTED HEN,365.76,288,1,1
47504G,ENGLISH ROSE TAPE MEASURE,365.56,265,58,38
84926D,LA PALMIERA TILE COASTER,365.34999999999997,773,47,29
90164B,WHITE  ROSEBUD PEARL BRACELET,362.94,67,35,8
23661,MILK MAIDS MUG ,360.59,199,37,23
84760S,SMALL HANGING GLASS+ZINC LANTERN,360.21,222,36,24
85094,CANDY SPOT EGG WARMER RABBIT,359.74,759,109,40
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,359.05,290,30,20
21946,PARTY TIME DESIGN FLANNEL,358.96999999999997,625,67,25
84402D,PINK DRESS JEWELLERY STAND ,358.92999999999995,373,13,9
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",358.87,45,28,10
23579,SNACK TRAY I LOVE LONDON,358.75,169,35,22
90002D,FLOWER BURST SILVER RING CRYSTAL,358.24,102,35,17
84711B,PINK OVAL SHAPE TRINKET BOX,357.71,39,30,11
84997a,GREEN 3 PIECE MINI DOTS CUTLERY SET,357.41,43,11,0
22555,PLASTERS IN TIN MR STRONG ,357.0,228,11,11
84680,CLASSICAL ROSE URN,356.40000000000003,92,18,14
35912B,WHITE/PINK CHICK DECORATION,355.58000000000004,288,30,22
72487,ROSES WHITE ROUND CANDLE,355.05,827,14,13
20865,PATCHWORK PENCIL CASE BUTTERFLY ,355.02,169,35,24
90019A,SILVER M.O.P ORBIT BRACELET,354.59000000000003,68,51,16
72801C,4 ROSE PINK DINNER CANDLES,354.45,537,28,20
16216,LETTER SHAPE PENCIL SHARPENER,354.04,4048,90,69
47310M,SMALL POP BOX FUNKY MONKEY,353.98,258,87,20
35968,FOLK ART METAL HEART T-LIGHT HOLDER,353.84000000000003,736,79,50
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,353.71,55,32,16
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,353.39,687,83,57
21880,RED AND WHITE SPOT TAPE,353.13,471,72,35
78033,FLAG OF ST GEORGE CHAIR,352.75,153,21,13
84898F,YELLOW FLOWERS FELT HANDBAG KIT,352.75,165,52,37
46000R,POLYESTER FILLER PAD 45x30cm,352.34999999999997,303,62,42
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,352.15000000000003,247,28,26
84809B,PINK CHRYSANTHEMUMS ART FLOWER,351.6,296,8,7
23420,PANTRY HOOK TEA STRAINER ,351.37,164,32,26
82001s,VINYL RECORD FRAME SILVER,351.09999999999997,47,14,0
90161A,ANT COPPER RED BOUDICCA BRACELET,349.96000000000004,70,43,14
90013C,GREEN VINTAGE EARRINGS ,349.8,87,57,10
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,349.58000000000004,164,53,39
79190A,RETRO PLASTIC 70'S TRAY,349.58,756,122,42
23421,PANTRY HOOK SPATULA,349.2,160,33,24
72750A,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",349.15000000000003,177,8,8
22029,SPACE BOY BIRTHDAY CARD,349.12,823,67,51
82011B,BATHROOM SCALES RUBBER DUCKS,348.8,93,48,23
23044,PAPER LANTERN 9 POINT HOLLY STAR S,348.59000000000003,83,20,19
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,347.70000000000005,78,7,7
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,346.93,607,64,44
84801B,WHITE HYDRANGEA ART FLOWER,345.00000000000006,214,18,14
20666,ECONOMY HOLIDAY PURSE,344.45000000000005,511,47,22
85109,PINK BOUDOIR T-LIGHT HOLDER,344.39,2339,21,17
35004c,SET OF 3 COLOURED  FLYING DUCKS,343.72,27,25,0
90191,SILVER LARIAT 40CM,342.6,40,21,13
22039,BOTANICAL LILY GIFT WRAP,342.5,825,31,27
35833P,4 PINK FLOCK CHRISTMAS BALLS,342.17,185,64,32
22268,DECORATION SITTING BUNNY,342.13000000000005,1441,84,32
72811,SMALL ZINC/GLASS CANDLEHOLDER,340.45,445,22,18
75149N,STRING CRYSTALS NATURAL,340.0,272,25,18
79303B,BLUE STAR BLOCK TABLE LAMP,339.57,109,10,4
84925A,WAKE UP COCKEREL WALL THERMOMETER,339.28999999999996,179,17,14
84249D,FAIRY CAKE GREETINGS CARD,337.21999999999997,799,66,49
84576,BLUE CAT BISCUIT BARREL PINK HEART,337.04,96,32,19
23127,DOLLCRAFT GIRL NICOLE,336.6,68,12,12
84881,BLUE WIRE SPIRAL CANDLE HOLDER,336.59,51,25,21
35914,PINK CHICK EGG WARMER + EGG CUP,336.58,243,56,25
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,336.20000000000005,385,20,15
21306,SET/4 DAISY MIRROR MAGNETS,335.48,662,70,48
72814,SET/3 CHRISTMAS BRIAR CANDLES,334.03,88,24,19
17109A,FLOWER FAIRY INCENSE LILY,333.61,709,13,12
90201C,RED ENAMEL FLOWER RING,333.24,113,47,16
21402,RED  EGG  SPOON,333.0,1697,152,81
90175C,BLUE GLASS CHUNKY CHARM BRACELET,332.95,37,20,15
20688,BEAUTY SPEED EXPRESSO CUPS,332.9,464,11,9
47583B,SET OF 3 WICKER BASKET TEA AND CAKE,332.6,27,6,6
21420,OYSTER TRINKET BOX,332.16,120,31,21
90070,RUBY GLASS CLUSTER BRACELET,331.6,54,37,9
90148,LONG SILVER NECKLACE PASTEL FLOWER,331.23,26,19,15
35637C,PINK STRING CURTAIN WITH POLE,331.14,100,19,14
85024B,EAU DE NILE JEWELLED PHOTOFRAME,330.9,218,20,19
22257,FELT FARM ANIMAL SHEEP,330.47999999999996,407,58,23
84870C,GREEN GEISHA GIRL ,330.36,93,41,21
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,329.95,146,62,17
35921,EASTER BUNNY HANGING GARLAND,329.07,182,50,24
37467,PIG MUG IN TWO COLOUR DESIGNS,328.51,273,64,28
72739B,WHITE CHOCOLATE SCENT CANDLE,328.39000000000004,394,28,10
90014B,GOLD M PEARL  ORBIT NECKLACE,327.81,32,26,11
23236,DOILEY BISCUIT TIN,327.6,120,13,13
20847,ZINC HEART LATTICE CHARGER LARGE,326.73,79,28,17
84902,PINK KNITTED COW STUFFED TOY,326.33,84,53,28
84706A,ENGLISH ROSE TABLE CLOCK,325.88,137,7,6
20799,PINK MILKSHAKE GLASS,325.87,192,28,11
22045,SPACE BOY GIFT WRAP,325.5,775,27,26
21722,SWEET PUDDING STICKER SHEET,325.2,344,81,34
23037,CANDLE HOLDER SILVER MADELINE,325.15999999999997,196,20,17
23478,WOODLAND LARGE PINK FELT HEART,324.40000000000003,285,13,9
23521,CAT AND BIRD WALL ART,323.64,270,4,3
90197B,BLACK GLASS BRACELET W HEART CHARMS,322.52000000000004,64,51,2
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,322.40999999999997,27,21,14
23205,CHARLOTTE BAG ALPHABET  DESIGN,320.5,400,22,22
72801G,4 BURGUNDY WINE DINNER CANDLES,320.2,537,38,28
85131C,BEADED CRYSTAL HEART BLUE ON STICK,320.15,439,72,20
84870B,BLUE GEISHA GIRL ,318.86,89,41,22
23523,WALL ART TREASURE AHOY ,317.85,84,26,22
84795b,SUNSET CHECK HAMMOCK,317.71999999999997,19,17,0
85089,CANDY SPOT BUNNY,317.54,99,29,15
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,317.0,136,6,6
17091B,JASMINE TEA INCENSE IN TIN,316.98,276,51,35
85033S,SET/6 SILVER REINDEER T-LIGHTS,316.7,257,50,34
85167A,WHITE GRAND BAROQUE PHOTO FRAME,315.8,149,15,12
21401,BLUE PUDDING SPOON,315.7,1437,121,72
21309,LOUVRE CHALKBOARD,315.65,48,6,6
84509G,FAIRY CAKE PLACEMATS ,315.55,82,27,18
85129B,BEADED CRYSTAL HEART GREEN SMALL,315.11,233,56,26
22287,DECORATION WOBBLY CHICKEN,314.46,548,46,25
84933A,LARGE GREEN PEONY FOLDING STOOL,314.35,131,6,5
84673A,PINK FLY SWAT,314.19,499,100,57
90160A,PURPLE BOUDICCA LARGE BRACELET,313.86,45,26,18
46000U,POLYESTER FILLER PAD 30CMx30CM,313.75,271,52,39
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,313.75,51,34,13
35638B,PINK/BLUE STRING CURTAIN ,313.28999999999996,118,11,7
37343,POLKADOT MUG PINK ,313.26,193,30,18
23695,DOILY THANK YOU CARD,313.24,741,57,41
23130,MISELTOE HEART WREATH ,312.8,80,5,5
90018A,SILVER M.O.P ORBIT DROP EARRINGS,312.74,74,57,15
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,312.65000000000003,185,24,21
84838,ANT WHITE HIGH RISE BIRD BOX,312.5,50,4,3
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,312.14,37,30,14
84522,PINK PARTY SUNGLASSES,311.86,186,26,19
84984C,ORIENTAL BLUE CUSHION COVER ,311.57,219,8,6
62095B,TURQOISE ICE CREAM SUNHAT,310.83,292,21,18
84623,PINK GINGHAM ROSE FLOOR CUSHION,310.44,56,14,8
84933B,LARGE PINK PEONY FOLDING STOOL,309.15000000000003,136,6,5
84661A,WHITE SQUARE TABLE CLOCK,308.99,222,43,22
22844,VINTAGE DOG FOOD CONTAINER,308.64,36,6,6
77081,FLOWER WINDMILL,307.13,241,34,18
21196,ROUND WHITE CONFETTI IN TUBE,306.89,178,22,16
84671B,CROCHET BEAR WITH BLUE STRIPES,306.77,109,32,20
23495,SET OF 3 PANTRY WOODEN SPOONS,306.66,225,41,21
90209A,PURPLE ENAMEL+GLASS HAIR COMB,306.6,164,12,7
72130,COLUMBIAN CANDLE ROUND,306.35,753,57,39
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,305.66,941,40,17
90175B,PINK GLASS CHUNKY CHARM BRACELET,304.95,34,28,6
23131,MISELTOE HEART WREATH WHITE,304.5,78,4,4
20800,LARGE GLASS SUNDAE DISH CLEAR,303.96,1005,5,2
22453,MEASURING TAPE RUSSIAN DOLL BLUE,303.86000000000007,102,29,22
84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,303.86,137,28,24
90173,PAIR BUTTERFLY HAIR CLIPS,302.89,80,52,7
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",302.29,38,16,11
84968e,SET OF 16 VINTAGE BLACK CUTLERY,302.16999999999996,12,9,0
23430,BLUE RETRO KITCHEN WALL CLOCK,301.88,36,18,16
35645,VINTAGE BEAD PINK JEWEL BOX,301.81,61,34,18
23522,WALL ART DOG AND BALL ,301.56,102,28,17
90035C,"PEARL & SHELL 42""NECKL. IVORY",301.0,28,5,5
22852,ENAMEL DOG BOWL CREAM,300.48,76,3,3
84509E,SET OF 4 CAROUSEL PLACEMATS ,300.3,157,29,9
23440,PAINT YOUR OWN EGGS IN CRATE,299.36,164,5,5
90124A,PINK MURANO TWIST NECKLACE,299.28,30,20,16
35981C,WHITE SNOW SCANDINAVIAN STOCKING ,297.62,589,67,55
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,297.61,1205,25,20
84509C,SET OF 4 DOTTY PLACEMATS ,297.48,70,23,11
22135,MINI LADLE LOVE HEART PINK,297.4,528,166,20
21157,RED RETROSPOT WASHBAG,296.99,103,44,13
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,296.78999999999996,263,29,12
35920,FOUR RABBIT EASTER DECORATIONS,296.34,1070,24,18
47471,RAINBOW PEGS PHOTO CLIP STRING,295.72,428,63,35
DCGSSGIRL,GIRLS PARTY BAG,295.63,92,23,0
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,295.58,702,39,30
90129A,PINK GLASS TASSLE BAG CHARM ,295.38,151,73,14
20869,GOLD FABRIC MIRROR,295.12,529,53,30
21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET ,295.08000000000004,372,7,6
23126,DOLLCRAFT GIRL AMELIE KIT,294.7,66,8,8
79190D,RETRO PLASTIC DAISY TRAY,294.48,636,113,44
20795,LARGE BLUE PROVENCAL CERAMIC BALL,294.0,128,32,15
84926A,WAKE UP COCKEREL TILE COASTER,293.08,664,51,29
72801F,S/4 FESTIVE RED DINNER CANDLES,292.5,234,25,20
20670,VIP HOLIDAY PURSE,292.45000000000005,382,51,21
90030B,RED KUKUI COCONUT SEED NECKLACE,292.08000000000004,139,36,17
37422,WHITE WITH BLACK CATS BOWL,292.08,434,73,14
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,292.05,59,17,14
22952,SET 72 CAKE CASES VINTAGE CHRISTMAS,291.6,672,4,4
21030,SPACE CADET RED,290.9,239,51,37
84529A,PINK KNITTED KIDS RUCKSACK,290.78,50,19,9
20826,SILVER APERITIF GLASS,290.72,355,14,11
23567,EGG CUP HENRIETTA HEN PINK,290.33,210,38,15
21388,IVORY HANGING DECORATION  CHICKEN,290.16999999999996,311,29,27
84800S,SMALL WHITE/PINK ROSE ART FLOWER,289.54,386,20,19
84882,GREEN WIRE STANDING CANDLE HOLDER,289.43,66,36,22
85014a,BLACK/BLUE POLKADOT UMBRELLA,288.92,23,19,0
20987,GEISHA GIRL CHOPSTICKS SET/5,288.35,131,22,11
23047,PAPER LANTERN 5 POINT SEQUIN STAR,287.5,50,21,21
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,287.08000000000004,34,10,0
16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,287.01,438,38,29
90098,NECKLACE+BRACELET PINK BUTTERFLY,285.97999999999996,131,56,22
37413,ICON MUG REVOLUTIONARY,284.49,703,81,52
84770,ROUND GEORGIAN SILVER MIRROR,283.55000000000007,89,23,14
82093,HEART SHAPE BUTTON FRAME ,283.49,139,28,7
21144,PINK POODLE HANGING DECORATION ,282.91,531,61,40
22546,MINI JIGSAW FIDO,282.24,672,10,10
23410,CURIO CABINET LINEN AND LACE ,281.95,35,19,16
37444B,BLUE BREAKFAST CUP AND SAUCER ,281.68,1026,29,14
85049g,CHOCOLATE BOX RIBBONS ,281.44,115,52,0
84977,WIRE FLOWER T-LIGHT HOLDER,281.33,223,44,34
23481,PEARLISED IVORY HEART SMALL ,281.17,228,29,23
90163A,PINK ROSEBUD & PEARL NECKLACE,280.71,37,24,5
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,280.58,66,37,14
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,279.88,307,69,42
90115,SUMMER BUTTERFLIES BAG CHARM,278.96,108,60,11
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,278.72999999999996,291,64,37
21367,MIRRORED WALL ART GENTS,278.47999999999996,211,60,37
22954,HEN PARTY CORDON BARRIER TAPE,277.64,225,50,27
84508C,BLUE CIRCLES DESIGN TEDDY,277.27,102,44,22
23413,DECORATIVE VINTAGE COFFEE  BOX,277.0,52,22,13
44235,ASS COL CIRCLE MOBILE ,276.96,752,15,12
22889,NUMBER TILE VINTAGE FONT No ,276.42,173,36,7
84966C,GREEN KASHMIRI BOXED MIRROR,276.0,23,2,1
DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,275.96,17,14,0
35979,SIX STRING SCANDINAVIAN HEART DECS,275.63000000000005,82,29,20
23137,ZINC WIRE SWEETHEART LETTER TRAY,275.62,83,23,18
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,275.56,571,46,14
21412,VINTAGE GOLD TINSEL REEL,275.21999999999997,266,69,33
21095,SET/6 POSIES PAPER PLATES,274.57,295,40,24
21193,WHITE HONEYCOMB PAPER FAN ,274.37,111,22,14
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,273.93,497,25,11
90122A,PINK CRYSTAL+GLASS BRACELET,273.89,55,31,14
23141,TRIPLE WIRE HOOK PINK HEART,272.91,79,25,18
84924D,LA PALMIERA METAL SIGN CALENDAR,272.61,764,15,11
23203,JUMBO BAG VINTAGE DOILEY ,272.57,144,7,6
35096A,BLUE VICTORIAN FABRIC HEART BOX,272.45,765,50,18
84499,BLACK FLOWER CANDLE PLATE,272.16999999999996,326,41,16
90032,IVORY SHELL HEART NECKLACE,271.88,48,24,12
90014C,SILVER/BLACK ORBIT NECKLACE,271.33,27,18,12
16052,TEATIME PUSH DOWN RUBBER,271.24,824,36,18
84192,ASSORTED COLOUR METAL CAT ,271.1,226,38,29
20980,36 PENCILS TUBE POSY,271.06,224,59,36
23474,WOODLAND SMALL BLUE FELT HEART,270.96,312,37,26
84926F,PSYCHEDELIC TILE COASTER,270.94,460,43,25
21629,SQUARE FLOOR CUSHION VINTAGE PINK ,270.47,19,14,3
47586A,PINK FAIRY CAKE CUSHION COVER,270.43,200,29,23
84927F,PSYCHEDELIC TILE HOOK,269.27,329,64,45
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,269.1,54,30,12
72753D,S/3 FLWR FAIRY SUMMER CANDLES,268.8,128,11,9
84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,268.8,168,18,15
20818,GOLD TEDDY BEAR,268.5,87,30,20
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,268.09999999999997,105,22,12
85103, SILVER T-LIGHT SETTING,267.87,35,20,17
21321,GLASS CHALICE BLUE  LARGE ,267.59999999999997,107,21,10
85195,HANGING HEART BASKET,267.34000000000003,145,18,15
21372,MIRRORED WALL ART TABLE LAMP,267.01,156,50,28
79303D,LILAC FLOWER BLOCK TABLE LAMP,266.55,76,21,5
23489,"GARLAND, VINTAGE BELLS",265.88,92,10,10
79030D,TUMBLER BAROQUE,265.8,524,41,22
47481,50CM METAL STRING WITH  7 CLIPS,265.4,326,44,31
23476,WOODLAND LARGE RED FELT HEART,264.72,205,22,18
90157,RIVIERA NECKLACE,263.28000000000003,53,24,14
90129E,PURPLE GLASS TASSLE BAG CHARM,263.14,129,59,10
72793,BLACK BOX MIRROR LANTERN,262.8,54,11,5
84906,PINK B'FLY C/COVER W BOBBLES,262.62,43,16,11
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,261.90999999999997,319,20,19
23194,GYMKHANNA TREASURE BOOK BOX,261.84000000000003,120,14,14
21268,VINTAGE BLUE TINSEL REEL,261.66,397,49,31
90146,FINE SILVER NECKLACE W PASTEL FLOWE,261.49,39,20,12
72799D,BLUE PILLAR CANDLE SILVER FLOCK,260.67,78,18,12
44234,ASSORTED CIRCULAR MOBILE,259.96999999999997,1211,57,28
79328,BLUE FLOCK GLASS CANDLEHOLDER,259.24,590,18,6
85095,THREE CANVAS LUGGAGE TAGS,259.09,174,49,9
23032,DOORKNOB CRACKED GLAZE IVORY,258.29999999999995,174,5,5
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,258.06,62,12,11
72801D,4 SKY BLUE DINNER CANDLES,257.93,381,29,19
90035A,"PEARL & SHELL 42""NECKL. GREEN",257.55,24,16,7
84520b,PACK 20 ENGLISH ROSE PAPER NAPKINS,257.4,110,10,0
85179C,PINK BITTY LIGHT CHAIN,257.15,116,40,10
84371,BIG PINK POODLE,257.1,30,6,4
90040B,MURANO STYLE GLASS BRACELET BLACK,255.97,71,36,17
84597B,RETRO BROWN BALL ASHTRAY ,255.62,202,28,11
84482,BUTTONS DESIGN JEWELLERY BOX,255.52,65,34,22
22870,NUMBER TILE COTTAGE GARDEN 2,254.56,98,43,15
17038,PORCELAIN BUDAH INCENSE HOLDER,254.51000000000002,2559,55,21
gift_0001_50,Dotcomgiftshop Gift Voucher £50.00,253.59,6,6,0
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,252.29000000000002,553,13,8
22869,NUMBER TILE COTTAGE GARDEN 1,251.98999999999998,99,47,20
21370,MIRRORED WALL ART FOXY,251.97,54,22,15
